anio,mes,fecha,tramo,A,M,B2,B3,B4,C2,C3,C4,C5,C6,C7,C8,C9,total,AT,BT,CT,AT1
2024,6,2024-06-01,Las Choapas-Ocozocoautla,203485.0,6894.0,10263.0,3207.0,2.0,25479.0,31785.0,4444.0,60383.0,11332.0,1123.0,846.0,40058.0,399301.0,210379.0,13472.0,175450.0,399301.0
2024,6,2024-06-01,Mexico-Cuernavaca,723728.0,23874.0,30208.0,10053.0,8.0,30496.0,19748.0,2927.0,30310.0,6023.0,792.0,77.0,8150.0,886394.0,747602.0,40269.0,98523.0,886394.0
2024,6,2024-06-01,Puente de Ixtla-Iguala,81937.0,1125.0,4126.0,935.0,1.0,6310.0,8511.0,1309.0,4208.0,3577.0,40.0,22.0,1782.0,113883.0,83062.0,5062.0,25759.0,113883.0
2024,6,2024-06-01,La Pera-Cuautla,887461.0,26090.0,22489.0,1237.0,15.0,23081.0,12574.0,1672.0,17904.0,4500.0,471.0,185.0,7592.0,1005271.0,913551.0,23741.0,67979.0,1005271.0
2024,6,2024-06-01,Zacapalco-Rancho Viejo,39653.0,2507.0,1716.0,114.0,,1423.0,457.0,181.0,172.0,95.0,,,,46318.0,42160.0,1830.0,2328.0,46318.0
2024,6,2024-06-01,Mexico-Queretaro,2419969.0,20009.0,113395.0,39718.0,184.0,212108.0,186601.0,24133.0,625059.0,55344.0,7766.0,1765.0,140478.0,3846529.0,2439978.0,153297.0,1253254.0,3846529.0
2024,6,2024-06-01,Mexico-Puebla,3079236.0,58698.0,113385.0,24977.0,189.0,172897.0,127396.0,12574.0,265251.0,29237.0,4309.0,1828.0,93196.0,3983173.0,3137934.0,138551.0,706688.0,3983173.0
2024,6,2024-06-01,Queretaro-Irapuato,1529669.0,17800.0,43595.0,17834.0,49.0,138482.0,128137.0,17001.0,396563.0,47924.0,8115.0,1550.0,109909.0,2456628.0,1547469.0,61478.0,847681.0,2456628.0
2024,6,2024-06-01,Puebla-Acatzingo,1034761.0,11272.0,56105.0,9521.0,223.0,68932.0,71709.0,7652.0,129238.0,21973.0,3128.0,1051.0,71703.0,1487268.0,1046033.0,65849.0,375386.0,1487268.0
2024,6,2024-06-01,Acatzingo-Cd Mendoza,231239.0,2656.0,14680.0,4715.0,12.0,25712.0,36474.0,3631.0,82514.0,13107.0,1676.0,711.0,55938.0,473065.0,233895.0,19407.0,219763.0,473065.0
2024,6,2024-06-01,Cd Mendoza-Cordoba,,,,,,,,,,,,,,,,,,
2024,6,2024-06-01,Tehuacan-Oaxaca,641458.0,11939.0,34638.0,8615.0,30.0,47536.0,53715.0,5244.0,53257.0,12819.0,1643.0,1113.0,30876.0,902883.0,653397.0,43283.0,206203.0,902883.0
2024,6,2024-06-01,Tijuana-Ensenada,1559325.0,13798.0,20983.0,1820.0,96.0,27866.0,10164.0,1973.0,65556.0,3181.0,174.0,121.0,11285.0,1716342.0,1573123.0,22899.0,120320.0,1716342.0
2024,6,2024-06-01,Rancho Viejo-Taxco,66857.0,8234.0,2303.0,126.0,2.0,2044.0,373.0,85.0,122.0,108.0,,,,80254.0,75091.0,2431.0,2732.0,80254.0
2024,6,2024-06-01,La Rumorosa-Tecate,256223.0,1111.0,7189.0,2214.0,10.0,11615.0,4928.0,2140.0,43250.0,2824.0,695.0,152.0,11451.0,343802.0,257334.0,9413.0,77055.0,343802.0
2024,6,2024-06-01,Salina Cruz-La Ventosa,86555.0,3095.0,597.0,238.0,1.0,7423.0,5012.0,616.0,6141.0,3799.0,276.0,225.0,6968.0,120946.0,89650.0,836.0,30460.0,120946.0
2024,6,2024-06-01,Chamapa-Lecheria,3037299.0,154476.0,22801.0,774.0,2.0,114338.0,53177.0,4795.0,68355.0,6127.0,304.0,15.0,10422.0,3472885.0,3191775.0,23577.0,257533.0,3472885.0
2024,6,2024-06-01,Estacion Don-Nogales,850631.0,2644.0,43874.0,37024.0,2.0,38070.0,28056.0,20952.0,315204.0,37435.0,5024.0,1182.0,104758.0,1484856.0,853275.0,80900.0,550681.0,1484856.0
2024,6,2024-06-01,Durango-Mazatlan,260987.0,3352.0,13205.0,8098.0,1.0,11204.0,8866.0,2526.0,55297.0,10338.0,2312.0,1124.0,37873.0,415183.0,264339.0,21304.0,129540.0,415183.0
2024,6,2024-06-01,Lagos de Moreno-San Luis Potosi,62815.0,437.0,1176.0,391.0,1.0,8412.0,7197.0,2268.0,52801.0,8928.0,1670.0,353.0,23374.0,169823.0,63252.0,1568.0,105003.0,169823.0
2024,6,2024-06-01,Libramiento Amecameca-Nepantla,232136.0,5694.0,2394.0,157.0,1.0,11309.0,9335.0,1966.0,14616.0,3405.0,183.0,121.0,5137.0,286454.0,237830.0,2552.0,46072.0,286454.0
2024,6,2024-06-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,312367.0,651.0,2509.0,125.0,,3122.0,1406.0,83.0,1519.0,826.0,63.0,7.0,962.0,323640.0,313018.0,2634.0,7988.0,323640.0
2024,6,2024-06-01,Libramiento Poniente de Acapulco,,,,,,,,,,,,,,,,,,
2024,6,2024-06-01,Puente el Zacatal,70505.0,1334.0,5560.0,1833.0,1.0,9979.0,7292.0,1495.0,25133.0,3642.0,304.0,70.0,13158.0,140306.0,71839.0,7394.0,61073.0,140306.0
2024,7,2024-07-01,Cuernavaca-Acapulco,1619953.0,89387.0,32111.0,6818.0,12.0,44791.0,25144.0,3198.0,21241.0,8779.0,231.0,99.0,7267.0,1859031.0,1709340.0,38941.0,110750.0,1859031.0
2024,7,2024-07-01,Cordoba-Veracruz,663500.0,25128.0,30493.0,8142.0,4.0,49935.0,52664.0,8957.0,126772.0,27925.0,2570.0,1057.0,97866.0,1095013.0,688628.0,38639.0,367746.0,1095013.0
2024,7,2024-07-01,La Tinaja-Cosoleacaque,420322.0,8400.0,35458.0,14446.0,9.0,46262.0,56904.0,13887.0,178898.0,42748.0,4427.0,1867.0,125040.0,948668.0,428722.0,49913.0,470033.0,948668.0
2024,7,2024-07-01,Lib Noreste de Queretaro,171850.0,1099.0,3717.0,1910.0,2.0,32265.0,30226.0,5055.0,200176.0,20507.0,1051.0,127.0,34379.0,502364.0,172949.0,5629.0,323786.0,502364.0
2024,7,2024-07-01,Libramiento Oriente de Saltillo,167041.0,3964.0,4421.0,5465.0,7.0,35895.0,16522.0,3330.0,234621.0,22011.0,1744.0,689.0,31263.0,526973.0,171005.0,9893.0,346075.0,526973.0
2024,7,2024-07-01,La Carbonera-Puerto Mexico,203410.0,1242.0,14761.0,12090.0,1860.0,23050.0,12637.0,3953.0,238081.0,25709.0,3313.0,1439.0,33213.0,574758.0,204652.0,28711.0,341395.0,574758.0
2024,7,2024-07-01,Libramiento Poniente de Tampico,215938.0,11348.0,2276.0,205.0,2.0,16976.0,11467.0,2725.0,32663.0,13728.0,673.0,175.0,24777.0,332953.0,227286.0,2483.0,103184.0,332953.0
2024,7,2024-07-01,Champoton-Campeche,191840.0,5876.0,6256.0,1637.0,,11797.0,9405.0,2045.0,33503.0,4947.0,587.0,84.0,19368.0,287345.0,197716.0,7893.0,81736.0,287345.0
2024,7,2024-07-01,Gomez Palacio-Corralitos,160897.0,1380.0,15570.0,10744.0,7.0,10069.0,15988.0,11009.0,116985.0,28404.0,3606.0,1077.0,31576.0,407312.0,162277.0,26321.0,218714.0,407312.0
2024,7,2024-07-01,Torreon-Saltillo,269308.0,1188.0,19713.0,14148.0,4.0,13157.0,8202.0,8721.0,116743.0,25865.0,3907.0,1658.0,43721.0,526335.0,270496.0,33865.0,221974.0,526335.0
2024,7,2024-07-01,Tihuatlan-Gutierrez Zamora,117159.0,1477.0,3981.0,1460.0,7.0,6541.0,6262.0,1817.0,17238.0,6737.0,374.0,91.0,10389.0,173533.0,118636.0,5448.0,49449.0,173533.0
2024,7,2024-07-01,Agua Dulce-Cardenas,165363.0,1456.0,7921.0,3787.0,,17244.0,18095.0,4077.0,66696.0,13748.0,1361.0,489.0,38047.0,338284.0,166819.0,11708.0,159757.0,338284.0
2024,7,2024-07-01,Las Choapas-Ocozocoautla,241209.0,5572.0,13529.0,4196.0,,27184.0,33396.0,4849.0,62962.0,12726.0,1229.0,824.0,41932.0,449608.0,246781.0,17725.0,185102.0,449608.0
2024,7,2024-07-01,Mexico-Cuernavaca,779140.0,21824.0,32389.0,10636.0,8.0,33544.0,20290.0,2716.0,31004.0,5902.0,758.0,101.0,8463.0,946775.0,800964.0,43033.0,102778.0,946775.0
2024,7,2024-07-01,Puente de Ixtla-Iguala,89081.0,1209.0,4586.0,935.0,,6454.0,8406.0,1254.0,3972.0,3375.0,73.0,21.0,1888.0,121254.0,90290.0,5521.0,25443.0,121254.0
2024,7,2024-07-01,La Pera-Cuautla,736191.0,18398.0,18440.0,798.0,6.0,19088.0,9682.0,1121.0,13306.0,3220.0,461.0,141.0,6371.0,827223.0,754589.0,19244.0,53390.0,827223.0
2024,7,2024-07-01,Zacapalco-Rancho Viejo,46118.0,2447.0,1863.0,159.0,,1529.0,544.0,201.0,172.0,101.0,,,,53134.0,48565.0,2022.0,2547.0,53134.0
2024,7,2024-07-01,Mexico-Queretaro,2625695.0,17354.0,127071.0,43412.0,35.0,230131.0,192409.0,23763.0,655780.0,57566.0,7256.0,1511.0,142420.0,4124403.0,2643049.0,170518.0,1310836.0,4124403.0
2024,7,2024-07-01,Mexico-Puebla,3271612.0,53503.0,119629.0,27421.0,250.0,187316.0,133854.0,12378.0,271515.0,30790.0,4267.0,1744.0,93183.0,4207462.0,3325115.0,147300.0,735047.0,4207462.0
2024,7,2024-07-01,Queretaro-Irapuato,1624780.0,15687.0,48645.0,19991.0,42.0,146118.0,130993.0,16504.0,400063.0,47748.0,7525.0,1055.0,110339.0,2569490.0,1640467.0,68678.0,860345.0,2569490.0
2024,7,2024-07-01,Puebla-Acatzingo,1163589.0,10158.0,63923.0,11071.0,179.0,72702.0,73472.0,7879.0,131698.0,22561.0,3117.0,997.0,73346.0,1634692.0,1173747.0,75173.0,385772.0,1634692.0
2024,7,2024-07-01,Acatzingo-Cd Mendoza,265537.0,2177.0,16965.0,6084.0,22.0,27079.0,37528.0,4006.0,84042.0,13215.0,1650.0,821.0,58214.0,517340.0,267714.0,23071.0,226555.0,517340.0
2024,7,2024-07-01,Tehuacan-Oaxaca,833894.0,10679.0,44960.0,11106.0,41.0,50725.0,55079.0,5242.0,54046.0,12378.0,1698.0,893.0,30461.0,1111202.0,844573.0,56107.0,210522.0,1111202.0
2024,7,2024-07-01,Tijuana-Ensenada,1719483.0,14663.0,21636.0,2038.0,69.0,30968.0,11609.0,2116.0,76299.0,3591.0,132.0,109.0,14527.0,1897240.0,1734146.0,23743.0,139351.0,1897240.0
2024,7,2024-07-01,Rancho Viejo-Taxco,75888.0,8104.0,2474.0,147.0,,1836.0,363.0,84.0,137.0,75.0,,1.0,,89109.0,83992.0,2621.0,2496.0,89109.0
2024,7,2024-07-01,La Rumorosa-Tecate,291096.0,1064.0,7994.0,2622.0,13.0,12485.0,4939.0,1964.0,44324.0,2931.0,700.0,140.0,13802.0,384074.0,292160.0,10629.0,81285.0,384074.0
2024,7,2024-07-01,Salina Cruz-La Ventosa,108369.0,3505.0,868.0,310.0,2.0,8034.0,5581.0,701.0,6104.0,3578.0,392.0,202.0,7311.0,144957.0,111874.0,1180.0,31903.0,144957.0
2024,7,2024-07-01,Chamapa-Lecheria,3016352.0,150607.0,21904.0,723.0,1.0,123593.0,55388.0,4979.0,70150.0,6291.0,274.0,19.0,9562.0,3459843.0,3166959.0,22628.0,270256.0,3459843.0
2024,7,2024-07-01,Estacion Don-Nogales,1035768.0,2333.0,48637.0,40916.0,2.0,41593.0,27383.0,19613.0,282161.0,37063.0,6420.0,1408.0,88730.0,1632027.0,1038101.0,89555.0,504371.0,1632027.0
2024,7,2024-07-01,Durango-Mazatlan,441783.0,3331.0,15317.0,9547.0,1.0,12218.0,9457.0,2462.0,57275.0,11129.0,1961.0,1119.0,34111.0,599711.0,445114.0,24865.0,129732.0,599711.0
2024,7,2024-07-01,Lagos de Moreno-San Luis Potosi,80785.0,425.0,1460.0,416.0,,8671.0,7418.0,2933.0,52154.0,10467.0,1975.0,748.0,24688.0,192140.0,81210.0,1876.0,109054.0,192140.0
2024,7,2024-07-01,Libramiento Amecameca-Nepantla,241071.0,4810.0,2611.0,140.0,3.0,11638.0,9647.0,1949.0,14343.0,3474.0,180.0,106.0,4849.0,294821.0,245881.0,2754.0,46186.0,294821.0
2024,7,2024-07-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,316575.0,572.0,2358.0,88.0,,3473.0,1529.0,104.0,1688.0,832.0,74.0,9.0,971.0,328273.0,317147.0,2446.0,8680.0,328273.0
2024,7,2024-07-01,Libramiento Poniente de Acapulco,,,,,,,,,,,,,,,,,,
2024,7,2024-07-01,Puente el Zacatal,101954.0,1627.0,6789.0,2163.0,,10448.0,7317.0,1605.0,25561.0,3730.0,264.0,80.0,12520.0,174058.0,103581.0,8952.0,61525.0,174058.0
2024,8,2024-08-01,Cuernavaca-Acapulco,1751879.0,97348.0,36932.0,10248.0,16.0,50708.0,31853.0,4547.0,29640.0,11168.0,238.0,128.0,9513.0,2034218.0,1849227.0,47196.0,137795.0,2034218.0
2024,8,2024-08-01,Cordoba-Veracruz,675710.0,27858.0,29414.0,7364.0,6.0,49093.0,52375.0,9046.0,127291.0,28241.0,2629.0,998.0,99156.0,1109181.0,703568.0,36784.0,368829.0,1109181.0
2024,8,2024-08-01,La Tinaja-Cosoleacaque,420785.0,9663.0,34953.0,13618.0,17.0,46453.0,56781.0,13765.0,182296.0,41621.0,4454.0,1959.0,126586.0,952951.0,430448.0,48588.0,473915.0,952951.0
2024,8,2024-08-01,Lib Noreste de Queretaro,158316.0,1449.0,3248.0,1875.0,7.0,31255.0,29434.0,4920.0,197000.0,21018.0,1240.0,134.0,33669.0,483565.0,159765.0,5130.0,318670.0,483565.0
2024,8,2024-08-01,Libramiento Oriente de Saltillo,155400.0,5488.0,3082.0,4184.0,1.0,28633.0,15082.0,2714.0,227615.0,21672.0,1839.0,635.0,30757.0,497102.0,160888.0,7267.0,328947.0,497102.0
2024,8,2024-08-01,La Carbonera-Puerto Mexico,189951.0,1562.0,11027.0,8881.0,2750.0,22949.0,12027.0,3203.0,237195.0,30839.0,4362.0,1414.0,32595.0,558755.0,191513.0,22658.0,344584.0,558755.0
2024,8,2024-08-01,Libramiento Poniente de Tampico,136527.0,10438.0,1219.0,195.0,5.0,13420.0,10493.0,2932.0,36154.0,14002.0,894.0,154.0,27261.0,253694.0,146965.0,1419.0,105310.0,253694.0
2024,8,2024-08-01,Champoton-Campeche,203043.0,5827.0,6499.0,1697.0,1.0,12154.0,10213.0,1970.0,34424.0,4722.0,558.0,77.0,18744.0,299929.0,208870.0,8197.0,82862.0,299929.0
2024,8,2024-08-01,Gomez Palacio-Corralitos,142606.0,500.0,14081.0,9877.0,8.0,9600.0,14280.0,11717.0,113509.0,27840.0,4475.0,2379.0,34539.0,385411.0,143106.0,23966.0,218339.0,385411.0
2024,8,2024-08-01,Torreon-Saltillo,255381.0,7959.0,18326.0,12512.0,8.0,19748.0,9674.0,7997.0,114691.0,25308.0,2983.0,1166.0,38848.0,514601.0,263340.0,30846.0,220415.0,514601.0
2024,8,2024-08-01,Tihuatlan-Gutierrez Zamora,129312.0,5484.0,4131.0,1539.0,7.0,6736.0,7397.0,2110.0,19599.0,7381.0,614.0,95.0,11990.0,196395.0,134796.0,5677.0,55922.0,196395.0
2024,8,2024-08-01,Agua Dulce-Cardenas,166113.0,1503.0,7801.0,3725.0,13.0,17832.0,17918.0,3954.0,68060.0,13234.0,1343.0,460.0,38002.0,339958.0,167616.0,11539.0,160803.0,339958.0
2024,8,2024-08-01,Las Choapas-Ocozocoautla,242102.0,6727.0,13128.0,3875.0,1.0,27005.0,31581.0,4695.0,64313.0,13613.0,1249.0,837.0,44610.0,453736.0,248829.0,17004.0,187903.0,453736.0
2024,8,2024-08-01,Mexico-Cuernavaca,811352.0,21352.0,33676.0,11253.0,1.0,31351.0,20492.0,2994.0,33414.0,6443.0,871.0,113.0,8726.0,982038.0,832704.0,44930.0,104404.0,982038.0
2024,8,2024-08-01,Puente de Ixtla-Iguala,86368.0,1208.0,4520.0,956.0,,6202.0,8035.0,1443.0,4114.0,3444.0,42.0,14.0,1677.0,118023.0,87576.0,5476.0,24971.0,118023.0
2024,8,2024-08-01,La Pera-Cuautla,72540.0,2512.0,5161.0,70.0,1.0,997.0,378.0,6.0,87.0,14.0,,7.0,24.0,81797.0,75052.0,5232.0,1513.0,81797.0
2024,8,2024-08-01,Zacapalco-Rancho Viejo,46309.0,2884.0,1920.0,160.0,,1617.0,523.0,208.0,192.0,91.0,,,1.0,53905.0,49193.0,2080.0,2632.0,53905.0
2024,8,2024-08-01,Mexico-Queretaro,2653945.0,21716.0,124377.0,41203.0,90.0,234501.0,192350.0,25096.0,654446.0,57726.0,7916.0,1404.0,145155.0,4159925.0,2675661.0,165670.0,1318594.0,4159925.0
2024,8,2024-08-01,Mexico-Puebla,3082482.0,57678.0,110854.0,25207.0,255.0,177610.0,128886.0,12020.0,261441.0,28647.0,4245.0,1540.0,90033.0,3980898.0,3140160.0,136316.0,704422.0,3980898.0
2024,8,2024-08-01,Queretaro-Irapuato,1657223.0,18200.0,50756.0,19534.0,19.0,148449.0,132264.0,16960.0,414643.0,48197.0,8363.0,974.0,115901.0,2631483.0,1675423.0,70309.0,885751.0,2631483.0
2024,8,2024-08-01,Puebla-Acatzingo,1204571.0,11910.0,60396.0,10576.0,184.0,73030.0,74847.0,7841.0,130566.0,22360.0,3327.0,952.0,72655.0,1673215.0,1216481.0,71156.0,385578.0,1673215.0
2024,8,2024-08-01,Acatzingo-Cd Mendoza,271411.0,2466.0,16226.0,5692.0,18.0,27103.0,36806.0,4086.0,84605.0,12818.0,1670.0,840.0,57740.0,521481.0,273877.0,21936.0,225668.0,521481.0
2024,8,2024-08-01,Cd Mendoza-Cordoba,,,,,,,,,,,,,,,,,,
2024,8,2024-08-01,Tehuacan-Oaxaca,795715.0,11015.0,40039.0,9857.0,70.0,50255.0,55038.0,5470.0,58641.0,13243.0,1668.0,1018.0,31540.0,1073569.0,806730.0,49966.0,216873.0,1073569.0
2024,8,2024-08-01,Tijuana-Ensenada,1712526.0,16262.0,20169.0,1890.0,96.0,31397.0,11709.0,2182.0,78641.0,3275.0,138.0,96.0,15493.0,1893874.0,1728788.0,22155.0,142931.0,1893874.0
2024,8,2024-08-01,Rancho Viejo-Taxco,75921.0,9451.0,2564.0,169.0,,2017.0,346.0,87.0,163.0,88.0,,,1.0,90807.0,85372.0,2733.0,2702.0,90807.0
2024,8,2024-08-01,La Rumorosa-Tecate,281972.0,1256.0,7847.0,2511.0,13.0,12243.0,5090.0,2231.0,46102.0,3185.0,652.0,173.0,13656.0,376931.0,283228.0,10371.0,83332.0,376931.0
2024,8,2024-08-01,Salina Cruz-La Ventosa,109196.0,3751.0,815.0,328.0,1.0,7965.0,5111.0,647.0,6268.0,3512.0,356.0,188.0,7664.0,145802.0,112947.0,1144.0,31711.0,145802.0
2024,8,2024-08-01,Chamapa-Lecheria,3180820.0,163858.0,22973.0,726.0,2.0,123559.0,55265.0,5206.0,71377.0,5855.0,264.0,9.0,9392.0,3639306.0,3344678.0,23701.0,270927.0,3639306.0
2024,8,2024-08-01,Estacion Don-Nogales,916821.0,2850.0,38908.0,34982.0,2.0,45990.0,31862.0,19465.0,295597.0,33881.0,4775.0,824.0,89717.0,1515674.0,919671.0,73892.0,522111.0,1515674.0
2024,8,2024-08-01,Durango-Mazatlan,385911.0,3052.0,14628.0,8969.0,2.0,11919.0,9331.0,2562.0,56956.0,9583.0,1668.0,1081.0,32369.0,538031.0,388963.0,23599.0,125469.0,538031.0
2024,8,2024-08-01,Lagos de Moreno-San Luis Potosi,77295.0,492.0,1569.0,448.0,2.0,8647.0,7518.0,2653.0,54175.0,8641.0,1870.0,520.0,25162.0,188992.0,77787.0,2019.0,109186.0,188992.0
2024,8,2024-08-01,Libramiento Amecameca-Nepantla,251024.0,5353.0,3565.0,457.0,1.0,12440.0,11006.0,1932.0,16181.0,3563.0,205.0,183.0,5380.0,311290.0,256377.0,4023.0,50890.0,311290.0
2024,8,2024-08-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,282792.0,584.0,1958.0,53.0,1.0,3226.0,1851.0,63.0,1671.0,949.0,62.0,7.0,853.0,294070.0,283376.0,2012.0,8682.0,294070.0
2024,8,2024-08-01,Libramiento Poniente de Acapulco,11566.0,613.0,169.0,49.0,,644.0,651.0,115.0,326.0,254.0,1.0,1.0,18.0,14407.0,12179.0,218.0,2010.0,14407.0
2024,8,2024-08-01,Puente el Zacatal,98419.0,1684.0,6931.0,2291.0,1.0,10890.0,7451.0,1574.0,26508.0,3878.0,267.0,60.0,12257.0,172211.0,100103.0,9223.0,62885.0,172211.0
2024,8,2024-08-01,Libramiento de Villahermosa,72707.0,2649.0,475.0,254.0,1.0,9170.0,10194.0,2323.0,33412.0,8747.0,620.0,169.0,17017.0,157738.0,75356.0,730.0,81652.0,157738.0
2024,8,2024-08-01,Libramiento Oriente de Chihuahua,,,,,,,,,,,,,,,,,,
2024,9,2024-09-01,Cuernavaca-Acapulco,2014739.0,103355.0,52276.0,16919.0,36.0,65025.0,48040.0,7663.0,45741.0,15352.0,307.0,112.0,14236.0,2383801.0,2118094.0,69231.0,196476.0,2383801.0
2024,9,2024-09-01,Cordoba-Veracruz,587671.0,28008.0,23895.0,5610.0,1.0,45170.0,48774.0,8342.0,118256.0,25253.0,2436.0,782.0,88898.0,983096.0,615679.0,29506.0,337911.0,983096.0
2024,9,2024-09-01,La Tinaja-Cosoleacaque,328831.0,9311.0,26924.0,10994.0,17.0,42554.0,53578.0,12840.0,169603.0,38000.0,4015.0,1448.0,115278.0,813393.0,338142.0,37935.0,437316.0,813393.0
2024,9,2024-09-01,Lib Noreste de Queretaro,175699.0,1478.0,3835.0,2018.0,4.0,32667.0,27148.0,5052.0,196072.0,20073.0,1177.0,117.0,33003.0,498343.0,177177.0,5857.0,315309.0,498343.0
2024,9,2024-09-01,Libramiento Oriente de Saltillo,141373.0,2110.0,3036.0,4086.0,2.0,40275.0,15195.0,3140.0,212514.0,18746.0,1500.0,643.0,26542.0,469162.0,143483.0,7124.0,318555.0,469162.0
2024,9,2024-09-01,La Carbonera-Puerto Mexico,159023.0,1524.0,9755.0,7893.0,1016.0,22245.0,11735.0,2567.0,217705.0,29683.0,4607.0,1649.0,30636.0,500038.0,160547.0,18664.0,320827.0,500038.0
2024,9,2024-09-01,Libramiento Poniente de Tampico,112199.0,9348.0,835.0,116.0,6.0,11754.0,9175.0,2466.0,33658.0,11974.0,956.0,144.0,24099.0,216730.0,121547.0,957.0,94226.0,216730.0
2024,9,2024-09-01,Champoton-Campeche,169973.0,6199.0,5339.0,1307.0,,11366.0,9135.0,1943.0,31738.0,4292.0,522.0,83.0,17156.0,259053.0,176172.0,6646.0,76235.0,259053.0
2024,9,2024-09-01,Gomez Palacio-Corralitos,105179.0,546.0,13426.0,8357.0,7.0,9551.0,13512.0,9695.0,114929.0,23101.0,3167.0,856.0,29527.0,331853.0,105725.0,21790.0,204338.0,331853.0
2024,9,2024-09-01,Torreon-Saltillo,204364.0,12388.0,16350.0,10733.0,5.0,15444.0,8627.0,7433.0,108882.0,23057.0,2997.0,1134.0,38947.0,450361.0,216752.0,27088.0,206521.0,450361.0
2024,9,2024-09-01,Tihuatlan-Gutierrez Zamora,95507.0,5296.0,2929.0,960.0,10.0,6087.0,6976.0,1854.0,17341.0,6420.0,398.0,80.0,10555.0,154413.0,100803.0,3899.0,49711.0,154413.0
2024,9,2024-09-01,Agua Dulce-Cardenas,134638.0,1496.0,5994.0,3008.0,5.0,16445.0,17338.0,3703.0,63404.0,12054.0,1382.0,403.0,35927.0,295797.0,136134.0,9007.0,150656.0,295797.0
2024,9,2024-09-01,Las Choapas-Ocozocoautla,199688.0,6620.0,11006.0,3372.0,8.0,25850.0,31191.0,4149.0,59048.0,10850.0,1122.0,769.0,39464.0,393137.0,206308.0,14386.0,172443.0,393137.0
2024,9,2024-09-01,Mexico-Cuernavaca,664485.0,19595.0,28257.0,8965.0,2.0,27312.0,17233.0,2547.0,27802.0,5221.0,839.0,104.0,7020.0,809382.0,684080.0,37224.0,88078.0,809382.0
2024,9,2024-09-01,Puente de Ixtla-Iguala,19707.0,474.0,1099.0,244.0,1.0,1309.0,1218.0,239.0,825.0,584.0,8.0,3.0,364.0,26075.0,20181.0,1344.0,4550.0,26075.0
2024,9,2024-09-01,La Pera-Cuautla,49952.0,1997.0,4505.0,90.0,,880.0,339.0,7.0,74.0,8.0,3.0,3.0,17.0,57875.0,51949.0,4595.0,1331.0,57875.0
2024,9,2024-09-01,Zacapalco-Rancho Viejo,68155.0,2605.0,3776.0,507.0,,3337.0,1333.0,301.0,376.0,192.0,3.0,,13.0,80598.0,70760.0,4283.0,5555.0,80598.0
2024,9,2024-09-01,Mexico-Queretaro,2451718.0,20014.0,115596.0,38027.0,76.0,217317.0,181629.0,22300.0,618006.0,54079.0,8169.0,1175.0,138754.0,3866860.0,2471732.0,153699.0,1241429.0,3866860.0
2024,9,2024-09-01,Mexico-Puebla,3062842.0,67369.0,112377.0,25101.0,253.0,170242.0,127019.0,12115.0,265931.0,28069.0,4447.0,1575.0,88964.0,3966304.0,3130211.0,137731.0,698362.0,3966304.0
2024,9,2024-09-01,Queretaro-Irapuato,1534960.0,18475.0,47666.0,18283.0,17.0,136526.0,124595.0,15184.0,386138.0,43403.0,8009.0,841.0,105252.0,2439349.0,1553435.0,65966.0,819948.0,2439349.0
2024,9,2024-09-01,Puebla-Acatzingo,1052117.0,12455.0,55973.0,9521.0,154.0,68048.0,71745.0,7463.0,126400.0,20363.0,3264.0,916.0,66127.0,1494546.0,1064572.0,65648.0,364326.0,1494546.0
2024,9,2024-09-01,Acatzingo-Cd Mendoza,229227.0,2803.0,13459.0,4821.0,19.0,26160.0,36218.0,3928.0,80883.0,12060.0,1701.0,709.0,52328.0,464316.0,232030.0,18299.0,213987.0,464316.0
2024,9,2024-09-01,Cd Mendoza-Cordoba,,,,,,,,,,,,,,,,,,
2024,9,2024-09-01,Tehuacan-Oaxaca,634556.0,10106.0,32549.0,7974.0,35.0,45943.0,50442.0,5057.0,52948.0,12169.0,1819.0,790.0,29344.0,883732.0,644662.0,40558.0,198512.0,883732.0
2024,9,2024-09-01,Tijuana-Ensenada,1550499.0,16720.0,18882.0,1585.0,68.0,28813.0,11190.0,2051.0,70389.0,3520.0,122.0,140.0,14955.0,1718934.0,1567219.0,20535.0,131180.0,1718934.0
2024,9,2024-09-01,Rancho Viejo-Taxco,90393.0,8361.0,3832.0,540.0,,3419.0,813.0,167.0,246.0,270.0,1.0,,5.0,108047.0,98754.0,4372.0,4921.0,108047.0
2024,9,2024-09-01,La Rumorosa-Tecate,241329.0,1149.0,6894.0,2097.0,16.0,11238.0,4714.0,2227.0,43672.0,2999.0,582.0,142.0,11821.0,328880.0,242478.0,9007.0,77395.0,328880.0
2024,9,2024-09-01,Salina Cruz-La Ventosa,84041.0,3552.0,583.0,241.0,,7341.0,4062.0,559.0,5315.0,2886.0,152.0,162.0,7340.0,116234.0,87593.0,824.0,27817.0,116234.0
2024,9,2024-09-01,Chamapa-Lecheria,3093667.0,156103.0,22990.0,735.0,1.0,113732.0,52385.0,4826.0,66964.0,5506.0,322.0,19.0,8556.0,3525806.0,3249770.0,23726.0,252310.0,3525806.0
